,1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament,handedness,Height
712,0.047619048,0.515337423,0,0,0.494949495,0.505050505,0.042944785,M,Diego Schwartzman,Andrey Rublev,158,0.607361963,clay,french,R,74.02
713,0.093457944,0.636904762,0,0,0.551401869,0.448598131,0.029761905,M,Stefano Travaglia,Andrey Rublev,173,0.636904762,grass,wimbledon,R,74.02
714,0.067307692,0.666666667,107.9807692,82.89583333,0.43877551,0.56122449,0.025641026,M,Albert Ramos Vinolas,Andrey Rublev,152,0.628205128,grass,wimbledon,R,74.02
715,0.092105263,0.608,115.3157895,86.60869565,0.5,0.5,0.024,M,Grigor Dimitrov,Andrey Rublev,124,0.656,hard,us,R,74.02
716,0.065934066,0.614864865,109.8681319,84.64150943,0.590361446,0.409638554,0.027027027,M,Damir Dzumhur,Andrey Rublev,141,0.560810811,hard,us,R,74.02
717,0.214285714,0.571428571,114.4821429,87.23684211,0.515151515,0.484848485,0.040816327,M,David Goffin,Andrey Rublev,116,0.673469388,hard,us,R,74.02
718,0.019607843,0.62195122,111.5294118,82.45833333,0.486486486,0.513513514,0.085365854,M,Rafael Nadal,Andrey Rublev,53,0.451219512,hard,us,R,74.02
719,0.25,0.535211268,0,0,0.5,0.5,0.042253521,M,Yen Hsun Lu,Andrey Rublev,137,0.647887324,hard,aus,R,74.02
720,0.074074074,0.415384615,117.6296296,94.51428571,0.484848485,0.515151515,0.046153846,M,Andy Murray,Andrey Rublev,51,0.507692308,hard,aus,R,74.02
739,0.068965517,0.666666667,91.5,94.10714286,0.462962963,0.537037037,0.011494253,M,Marcel Granollers,Novak Djokovic,107,0.620689655,clay,french,R,74.02
740,0.039215686,0.579545455,100.0784314,89.30555556,0.542372881,0.457627119,0.011363636,M,Joao Sousa,Novak Djokovic,99,0.670454545,clay,french,R,74.02
741,0.0875,0.701754386,97.75,72.18181818,0.50617284,0.49382716,0.00877193,M,Diego Schwartzman,Novak Djokovic,153,0.710526316,clay,french,R,74.02
742,0.049180328,0.616161616,104.1967213,73.31578947,0.451612903,0.548387097,0,M,Albert Ramos Vinolas,Novak Djokovic,111,0.626262626,clay,french,R,74.02
743,0.029850746,0.644230769,109.9402985,86.02941176,0.490566038,0.509433962,0.028846154,M,Dominic Thiem,Novak Djokovic,81,0.509615385,clay,french,R,74.02
744,0.260869565,0.696969697,107.9130435,85.375,0.52,0.48,0.060606061,M,Martin Klizan,Novak Djokovic,41,0.757575758,grass,wimbledon,R,74.02
745,0.097560976,0.683333333,113.9512195,92.55555556,0.531914894,0.468085106,0.016666667,M,Adam Pavlasek,Novak Djokovic,90,0.783333333,grass,wimbledon,R,74.02
746,0.089285714,0.629213483,114.9821429,101.375,0.507692308,0.492307692,0.011235955,M,Ernests Gulbis,Novak Djokovic,108,0.730337079,grass,wimbledon,R,74.02
747,0.043478261,0.741935484,110.7536232,95.72727273,0.507692308,0.492307692,0.021505376,M,Adrian Mannarino,Novak Djokovic,108,0.698924731,grass,wimbledon,R,74.02
748,0.025641026,0.829787234,106.8461538,95.875,0.586206897,0.413793103,0,M,Tomas Berdych,Novak Djokovic,40,0.617021277,grass,wimbledon,R,74.02
749,0.034482759,0.617021277,113.9310345,92.47058824,0.451612903,0.548387097,0.021276596,M,Fernando Verdasco,Novak Djokovic,115,0.659574468,hard,aus,R,74.02
750,0.112149533,0.578378378,101.6448598,84.7826087,0.475,0.525,0.048648649,M,Denis Istomin,Novak Djokovic,193,0.648648649,hard,aus,R,74.02
1555,0.086419753,0.566433566,0,0,0.488095238,0.511904762,0.06993007,M,Ruben Bemelmans,Tommy Haas,127,0.587412587,grass,wimbledon,R,74.02
1556,0.066666667,0.535714286,106.1555556,95.88235294,0.489795918,0.510204082,0.05952381,M,Benoit Paire,Tommy Haas,72,0.583333333,hard,aus,R,74.02
1561,0.192307692,0.565217391,0,0,0.525773196,0.474226804,0.057971014,M,Thiago Monteiro,Andrew Whittington,142,0.702898551,grass,wimbledon,R,74.02
1562,0.184615385,0.580357143,0,0,0.466666667,0.533333333,0.089285714,M,Adam Pavlasek,Andrew Whittington,119,0.669642857,hard,aus,R,74.02
1563,0.065217391,0.5,116.9782609,91.125,0.5,0.5,0.065217391,M,Ivo Karlovic,Andrew Whittington,83,0.630434783,hard,aus,R,74.02
1568,0.18,0.505050505,110.78,86.48837209,0.448275862,0.551724138,0.060606061,M,Gilles Muller,Marton Fucsovics,84,0.585858586,grass,wimbledon,R,74.02
1570,0.081967213,0.54954955,0,0,0.526315789,0.473684211,0.036036036,M,Marius Copil,Peter Gojowczyk,130,0.684684685,grass,wimbledon,R,74.02
1571,0.137931034,0.495726496,0,0,0.433333333,0.566666667,0.042735043,M,Roberto Bautista Agut,Peter Gojowczyk,97,0.512820513,grass,wimbledon,R,74.02
1732,0.083333333,0.582524272,100.0333333,86.63888889,0.474576271,0.525423729,0.067961165,F,Simona Halep,Maria Sharapova,113,0.572815534,hard,us,R,74.02
1733,0.206896552,0.610526316,100.1034483,87.48387097,0.525423729,0.474576271,0.063157895,F,Timea Babos,Maria Sharapova,108,0.621052632,hard,us,R,74.02
1734,0.179487179,0.541666667,99.8974359,87.53846154,0.523809524,0.476190476,0.097222222,F,Sofia Kenin,Maria Sharapova,75,0.583333333,hard,us,R,74.02
1735,0.083333333,0.539325843,97.5,85.75,0.538461538,0.461538462,0.056179775,F,Anastasija Sevastova,Maria Sharapova,83,0.584269663,hard,us,R,74.02
1662,0.085714286,0.673076923,0,0,0.5,0.5,0.096153846,F,Irina Camelia Begu,Naomi Broady,49,0.576923077,grass,wimbledon,R,74.41
1663,0.365384615,0.611764706,104.9038462,81.57575758,0.490909091,0.509090909,0,F,Daria Gavrilova,Naomi Broady,80,0.647058824,hard,aus,R,74.41
20,0.045977011,0.527272727,101.7471264,81.44776119,0.484210526,0.515789474,0.066666667,M,Laurent Lokoli,Martin Klizan,147,0.575757576,clay,french,L,74.8
21,0.065789474,0.554744526,94.22368421,83.37037037,0.555555556,0.444444444,0.051094891,M,Andy Murray,Martin Klizan,118,0.591240876,clay,french,L,74.8
22,0,0.636363636,106.8095238,91.2,0.588235294,0.411764706,0.060606061,M,Novak Djokovic,Martin Klizan,25,0.515151515,grass,wimbledon,L,74.8
23,0.05,0.76433121,104.3333333,91.88571429,0.534653465,0.465346535,0.012738854,M,Stan Wawrinka,Martin Klizan,156,0.643312102,hard,aus,L,74.8
336,0.098039216,0.607142857,0,0,0.5,0.5,0.023809524,M,Konstantin Kravchuk,Federico Delbonis,93,0.714285714,clay,french,L,74.8
337,0.040816327,0.576470588,0,0,0.480769231,0.519230769,0.058823529,M,Steve Johnson,Federico Delbonis,68,0.611764706,hard,aus,L,74.8
699,0.076923077,0.702702703,0,0,0.4,0.6,0,M,Stefano Napolitano,Mischa Zverev,45,0.675675676,clay,french,L,74.8
700,0.354166667,0.75,0,0,0.5,0.5,0.046875,M,Bernard Tomic,Mischa Zverev,94,0.875,grass,wimbledon,L,74.8
701,0.150537634,0.775,0,0,0.540540541,0.459459459,0.041666667,M,Mikhail Kukushkin,Mischa Zverev,140,0.616666667,grass,wimbledon,L,74.8
702,0.095238095,0.617647059,116.4444444,95.37142857,0.538461538,0.461538462,0.039215686,M,Roger Federer,Mischa Zverev,84,0.637254902,grass,wimbledon,L,74.8
703,0.06779661,0.627659574,110.1525424,86.94117647,0.485714286,0.514285714,0.010638298,M,John Isner,Mischa Zverev,107,0.744680851,hard,us,L,74.8
704,0.117647059,0.6375,109.9803922,91.16,0.525,0.475,0.05,M,Sam Querrey,Mischa Zverev,54,0.5,hard,us,L,74.8
705,0.115942029,0.69,0,0,0.453125,0.546875,0.02,M,Guillermo Garcia Lopez,Mischa Zverev,107,0.64,hard,aus,L,74.8
706,0.15503876,0.605633803,101.5968992,84.98591549,0.516556291,0.483443709,0.061032864,M,John Isner,Mischa Zverev,212,0.708920188,hard,aus,L,74.8
707,0.134615385,0.590909091,106.3076923,87.6969697,0.49122807,0.50877193,0.034090909,M,Malek Jaziri,Mischa Zverev,119,0.647727273,hard,aus,L,74.8
708,0.076923077,0.664233577,110.4395604,88.02272727,0.49382716,0.50617284,0.01459854,M,Andy Murray,Mischa Zverev,146,0.591240876,hard,aus,L,74.8
709,0.069444444,0.742268041,110.4305556,90.36,0.509803922,0.490196078,0,M,Roger Federer,Mischa Zverev,76,0.525773196,hard,aus,L,74.8
0,0.035087719,0.581632653,105,77.87179487,0.53968254,0.46031746,0.020408163,M,Andrey Kuznetsov,Andy Murray,118,0.642857143,clay,french,R,74.8
1,0.14516129,0.496,106.4516129,79.96610169,0.5,0.5,0.032,M,Martin Klizan,Andy Murray,144,0.704,clay,french,R,74.8
2,0.086206897,0.568627451,103.9655172,75.17073171,0.52238806,0.47761194,0.029411765,M,Juan Martin Del Potro,Andy Murray,118,0.656862745,clay,french,R,74.8
3,0.094339623,0.654320988,103.9056604,79.92592593,0.482758621,0.517241379,0.012345679,M,Karen Khachanov,Andy Murray,90,0.716049383,clay,french,R,74.8
4,0.043478261,0.621621622,92.57971014,75.41666667,0.420289855,0.579710145,0.054054054,M,Kei Nishikori,Andy Murray,109,0.621621622,clay,french,R,74.8
5,0.01,0.578034682,96.75,73.58823529,0.48,0.52,0.028901734,M,Stan Wawrinka,Andy Murray,160,0.578034682,clay,french,R,74.8
6,0.069767442,0.581081081,110.744186,89.48275862,0.5,0.5,0.027027027,M,Alexander Bublik,Andy Murray,100,0.756756757,grass,wimbledon,R,74.8
7,0.290322581,0.46969697,118.0967742,90.87878788,0.5,0.5,0.03030303,M,Dustin Brown,Andy Murray,92,0.787878788,grass,wimbledon,R,74.8
8,0.194805195,0.647058824,113.1168831,85.2,0.5,0.5,0.058823529,M,Fabio Fognini,Andy Murray,122,0.655462185,grass,wimbledon,R,74.8
9,0.057142857,0.707070707,109.3857143,88.93103448,0.52238806,0.47761194,0,M,Benoit Paire,Andy Murray,122,0.676767677,grass,wimbledon,R,74.8
10,0.085365854,0.621212121,108.1829268,88.75,0.4625,0.5375,0.015151515,M,Sam Querrey,Andy Murray,112,0.606060606,grass,wimbledon,R,74.8
11,0.185185185,0.482142857,113.3703704,85.59259259,0.5,0.5,0.035714286,M,Illya Marchenko,Andy Murray,115,0.625,hard,aus,R,74.8
12,0.204545455,0.637681159,114.6136364,86.56521739,0.470588235,0.529411765,0.028985507,M,Andrey Rublev,Andy Murray,83,0.739130435,hard,aus,R,74.8
13,0.142857143,0.651162791,111.6428571,87.10714286,0.465517241,0.534482759,0.023255814,M,Sam Querrey,Andy Murray,97,0.674418605,hard,aus,R,74.8
14,0.105263158,0.655172414,109.4210526,86.95454545,0.4875,0.5125,0.04137931,M,Mischa Zverev,Andy Murray,136,0.551724138,hard,aus,R,74.8
201,0.192982456,0.6,0,0,0.492063492,0.507936508,0.031578947,M,Santiago Giraldo,Andreas Seppi,119,0.663157895,clay,french,R,74.8
202,0.086956522,0.446601942,0,0,0.509090909,0.490909091,0.038834951,M,Fabio Fognini,Andreas Seppi,95,0.533980583,clay,french,R,74.8
203,0.145833333,0.551724138,0,0,0.459016393,0.540983607,0.022988506,M,Norbert Gombos,Andreas Seppi,104,0.701149425,grass,wimbledon,R,74.8
204,0.204081633,0.620253165,0,0,0.509090909,0.490909091,0.025316456,M,Kevin Anderson,Andreas Seppi,67,0.696202532,grass,wimbledon,R,74.8
205,0.35106383,0.591194969,0,0,0.504424779,0.495575221,0.044025157,M,Paul Henri Mathieu,Andreas Seppi,160,0.710691824,hard,aus,R,74.8
206,0.186046512,0.573333333,111.5465116,87.31666667,0.504672897,0.495327103,0.026666667,M,Nick Kyrgios,Andreas Seppi,163,0.713333333,hard,aus,R,74.8
207,0.152777778,0.549618321,111.3611111,83.74074074,0.483516484,0.516483516,0.038167939,M,Steve Darcis,Andreas Seppi,139,0.694656489,hard,aus,R,74.8
208,0.142857143,0.617647059,112.2261905,89.30612245,0.443181818,0.556818182,0.022058824,M,Stan Wawrinka,Andreas Seppi,118,0.647058824,hard,aus,R,74.8
338,0.108695652,0.567901235,100.5869565,86.78125,0.428571429,0.571428571,0.037037037,M,Marin Cilic,Ernests Gulbis,66,0.604938272,clay,french,R,74.8
339,0.159090909,0.656716418,0,0,0.468085106,0.531914894,0.059701493,M,Victor Estrella Burgos,Ernests Gulbis,86,0.701492537,grass,wimbledon,R,74.8
340,0.366666667,0.6,125.3333333,104.8857143,0.513888889,0.486111111,0.05,M,Juan Martin Del Potro,Ernests Gulbis,112,0.72,grass,wimbledon,R,74.8
341,0.206349206,0.617647059,122.7301587,105.0625,0.525423729,0.474576271,0.068627451,M,Novak Djokovic,Ernests Gulbis,83,0.578431373,grass,wimbledon,R,74.8
416,0.054545455,0.555555556,102.5090909,75,0.411764706,0.588235294,0.02020202,M,Pablo Carreno Busta,Florian Mayer,73,0.515151515,clay,french,R,74.8
417,0.153846154,0.764705882,0,0,0.4375,0.5625,0,M,Viktor Troicki,Florian Mayer,28,0.941176471,grass,wimbledon,R,74.8
418,0,0.631147541,114.1298701,86.70731707,0.442857143,0.557142857,0.032786885,M,Marin Cilic,Florian Mayer,92,0.573770492,grass,wimbledon,R,74.8
419,0.047619048,0.6,112.2380952,86.72,0.513513514,0.486486486,0.042857143,M,Marin Cilic,Florian Mayer,61,0.528571429,hard,us,R,74.8
420,0.106060606,0.647058824,112.3030303,87.62857143,0.507936508,0.492063492,0.009803922,M,Rafael Nadal,Florian Mayer,79,0.617647059,hard,aus,R,74.8
439,0.177777778,0.535714286,102.2,79.6,0.50877193,0.49122807,0.047619048,M,Stephane Robert,Grigor Dimitrov,93,0.678571429,clay,french,R,74.8
440,0.061538462,0.684210526,111.2461538,86.42307692,0.457142857,0.542857143,0.042105263,M,Tommy Robredo,Grigor Dimitrov,103,0.736842105,clay,french,R,74.8
441,0.218181818,0.533980583,110.0727273,86.90697674,0.525423729,0.474576271,0.048543689,M,Pablo Carreno Busta,Grigor Dimitrov,92,0.572815534,clay,french,R,74.8
442,0.183673469,0.563218391,122.1020408,101.3214286,0.516666667,0.483333333,0.114942529,M,Diego Schwartzman,Grigor Dimitrov,96,0.689655172,grass,wimbledon,R,74.8
443,0.169811321,0.638554217,118.1886792,95.23076923,0.542372881,0.457627119,0.048192771,M,Marcos Baghdatis,Grigor Dimitrov,94,0.710843373,grass,wimbledon,R,74.8
444,0.172413793,0.805555556,121.5862069,94.28571429,0.433333333,0.566666667,0,M,Dudi Sela,Grigor Dimitrov,56,0.833333333,grass,wimbledon,R,74.8
445,0.122807018,0.626373626,119.1052632,96.37037037,0.538461538,0.461538462,0.076923077,M,Roger Federer,Grigor Dimitrov,71,0.571428571,grass,wimbledon,R,74.8
446,0.133333333,0.555555556,106.9777778,82.87878788,0.491525424,0.508474576,0.037037037,M,Vaclav Safranek,Grigor Dimitrov,104,0.728395062,hard,us,R,74.8
447,0.161290323,0.59047619,116.5,92.28125,0.492063492,0.507936508,0.104761905,M,Andrey Rublev,Grigor Dimitrov,106,0.6,hard,us,R,74.8
448,0.319148936,0.580246914,117.7659574,89.61764706,0.537313433,0.462686567,0,M,Christopher O'Connell,Grigor Dimitrov,110,0.827160494,hard,aus,R,74.8
449,0.157894737,0.64957265,115.75,89.45945946,0.513513514,0.486486486,0.034188034,M,Hyeon Chung,Grigor Dimitrov,114,0.632478632,hard,aus,R,74.8
450,0.15942029,0.726315789,116.8115942,86.59090909,0.5,0.5,0.042105263,M,Richard Gasquet,Grigor Dimitrov,104,0.694736842,hard,aus,R,74.8
451,0.097222222,0.734693878,116.6527778,88.16,0.554054054,0.445945946,0.010204082,M,Denis Istomin,Grigor Dimitrov,116,0.755102041,hard,aus,R,74.8
452,0.131147541,0.635416667,117.295082,85.96774194,0.459016393,0.540983607,0.041666667,M,David Goffin,Grigor Dimitrov,106,0.635416667,hard,aus,R,74.8
453,0.161290323,0.685082873,116.5241935,89.40384615,0.469565217,0.530434783,0.027624309,M,Rafael Nadal,Grigor Dimitrov,179,0.635359116,hard,aus,R,74.8
517,0.083333333,0.558139535,0,0,0.445783133,0.554216867,0.031007752,M,Evgeny Donskoy,Viktor Troicki,116,0.643410853,clay,french,R,74.8
518,0.185714286,0.518518519,95.04285714,73.32758621,0.5,0.5,0.051851852,M,Nikoloz Basilashvili,Viktor Troicki,122,0.607407407,clay,french,R,74.8
519,0,0.47826087,0,0,0.636363636,0.363636364,0.130434783,M,Florian Mayer,Viktor Troicki,12,0.47826087,grass,wimbledon,R,74.8
520,0.25,0.545454545,109.0833333,82.17647059,0.492063492,0.507936508,0.068181818,M,Stefano Travaglia,Viktor Troicki,110,0.715909091,hard,us,R,74.8
521,0.1,0.483870968,108.4333333,86.64285714,0.392857143,0.607142857,0.064516129,M,Alexandr Dolgopolov,Viktor Troicki,52,0.451612903,hard,us,R,74.8
522,0.17721519,0.642276423,0,0,0.512195122,0.487804878,0.016260163,M,Damir Dzumhur,Viktor Troicki,138,0.666666667,hard,aus,R,74.8
523,0.238095238,0.545454545,111.5,86.734375,0.444444444,0.555555556,0.038961039,M,Paolo Lorenzi,Viktor Troicki,159,0.642857143,hard,aus,R,74.8
524,0.1,0.573770492,115.3428571,87.95454545,0.5,0.5,0.06557377,M,Stan Wawrinka,Viktor Troicki,109,0.557377049,hard,aus,R,74.8
527,0.162790698,0.565789474,116.3255814,91.87096774,0.471698113,0.528301887,0.026315789,M,Alex De Minaur,Robin Haase,89,0.697368421,clay,french,R,74.8
528,0.117647059,0.6375,100.2745098,85.24,0.52173913,0.47826087,0.05,M,Rafael Nadal,Robin Haase,60,0.575,clay,french,R,74.8
529,0.147727273,0.671755725,0,0,0.494117647,0.505882353,0.022900763,M,Frances Tiafoe,Robin Haase,130,0.648854962,grass,wimbledon,R,74.8
530,0.216666667,0.64516129,112.9833333,88.71428571,0.5,0.5,0.053763441,M,Kyle Edmund,Robin Haase,87,0.602150538,hard,us,R,74.8
531,0.160493827,0.578571429,116.654321,99.5625,0.511904762,0.488095238,0.078571429,M,Alexander Zverev,Robin Haase,135,0.6,hard,aus,R,74.8
737,0.089285714,0.549019608,110.6964286,92.32608696,0.530612245,0.469387755,0,M,Novak Djokovic,Marcel Granollers,82,0.480392157,clay,french,R,74.8
738,0.2,0.566037736,0,0,0.5,0.5,0.037735849,M,Dudi Sela,Marcel Granollers,117,0.641509434,grass,wimbledon,R,74.8
1572,0.18,0.595238095,0,0,0.534883721,0.465116279,0.071428571,M,Roberto Bautista Agut,Andreas Haider Maurer,62,0.511904762,grass,wimbledon,R,74.8
1694,0.173076923,0.525252525,118.8653846,101.5128205,0.492537313,0.507462687,0.080808081,M,Richard Gasquet,Leonardo Mayer,120,0.676767677,hard,us,R,74.8
1695,0.25974026,0.616,119.7142857,103.1777778,0.46835443,0.53164557,0.024,M,Yuichi Sugita,Leonardo Mayer,137,0.632,hard,us,R,74.8
1696,0.126315789,0.629139073,114.6526316,101.0588235,0.505617978,0.494382022,0.033112583,M,Rafael Nadal,Leonardo Mayer,120,0.589403974,hard,us,R,74.8
391,0.173913043,0.50273224,100.1521739,85,0.490909091,0.509090909,0.092896175,M,Marco Trungelliti,Quentin Halys,175,0.601092896,clay,french,R,75
392,0.235955056,0.589403974,113.8988764,93.96226415,0.484848485,0.515151515,0.059602649,M,Sam Querrey,Quentin Halys,137,0.655629139,hard,aus,R,75
454,0.108108108,0.627118644,95.77027027,79.925,0.5,0.5,0.033898305,M,Jiri Vesely,Jack Sock,101,0.559322034,clay,french,R,75
455,0.196721311,0.539823009,0,0,0.529411765,0.470588235,0.026548673,M,Christian Garin,Jack Sock,126,0.752212389,grass,wimbledon,R,75
456,0.148148148,0.582733813,0,0,0.47311828,0.52688172,0.057553957,M,Sebastian Ofner,Jack Sock,137,0.669064748,grass,wimbledon,R,75
457,0.14,0.617283951,115.92,101.3571429,0.520833333,0.479166667,0.037037037,M,Jordan Thompson,Jack Sock,170,0.592592593,hard,us,R,75
458,0.144927536,0.657142857,114.0869565,103.7,0.492957746,0.507042254,0.057142857,M,Pierre Hugues Herbert,Jack Sock,110,0.676190476,hard,aus,R,75
459,0.111111111,0.588785047,113.1111111,98.17948718,0.464788732,0.535211268,0.046728972,M,Karen Khachanov,Jack Sock,119,0.663551402,hard,aus,R,75
460,0.074468085,0.56626506,116.4042553,99.73134328,0.481132075,0.518867925,0.030120482,M,Jo Wilfried Tsonga,Jack Sock,151,0.638554217,hard,aus,R,75
1581,0.103448276,0.682352941,114.637931,96.91666667,0.465517241,0.534482759,0.035294118,M,Marcos Baghdatis,James Ward,77,0.682352941,grass,wimbledon,R,75
333,0.104477612,0.644230769,0,0,0.521126761,0.478873239,0.038461538,M,Federico Delbonis,Konstantin Kravchuk,95,0.682692308,clay,french,R,75.2
334,0.087719298,0.686746988,100.1052632,82.20833333,0.488888889,0.511111111,0.024096386,M,Marin Cilic,Konstantin Kravchuk,61,0.542168675,clay,french,R,75.2
335,0.243243243,0.660714286,0,0,0.526315789,0.473684211,0.035714286,M,John Isner,Konstantin Kravchuk,100,0.678571429,hard,aus,R,75.2
421,0.125,0.703296703,96.34375,80.81481481,0.492307692,0.507692308,0,M,Jerzy Janowicz,Taro Daniel,108,0.714285714,clay,french,R,75.2
422,0.061728395,0.642857143,85.41975309,77.92857143,0.471428571,0.528571429,0.023809524,M,Pablo Carreno Busta,Taro Daniel,115,0.555555556,clay,french,R,75.2
423,0.06097561,0.625954198,0,0,0.575,0.425,0.030534351,M,Mikhail Kukushkin,Taro Daniel,117,0.610687023,grass,wimbledon,R,75.2
424,0.04,0.63559322,109.9066667,91.54054054,0.492307692,0.507692308,0.050847458,M,Rafael Nadal,Taro Daniel,98,0.550847458,hard,us,R,75.2
596,0.104166667,0.564705882,103.4166667,88.97142857,0.47826087,0.52173913,0.023529412,M,Simone Bolelli,Nicolas Mahut,65,0.541176471,clay,french,R,75.2
597,0.075471698,0.588888889,0,0,0.48,0.52,0.022222222,M,Mikhail Youzhny,Nicolas Mahut,93,0.555555556,grass,wimbledon,R,75.2
598,0.092592593,0.593406593,109.0185185,86.63636364,0.530612245,0.469387755,0.043956044,M,Pablo Carreno Busta,Nicolas Mahut,70,0.538461538,hard,us,R,75.2
599,0.017857143,0.589473684,0,0,0.510204082,0.489795918,0.052631579,M,Ryan Harrison,Nicolas Mahut,74,0.515789474,hard,aus,R,75.2
1578,0.076923077,0.658227848,0,0,0.553571429,0.446428571,0.050632911,M,Thomaz Bellucci,Sebastian Ofner,98,0.708860759,grass,wimbledon,R,75.2
1579,0.17721519,0.598484848,0,0,0.534090909,0.465909091,0.053030303,M,Jack Sock,Sebastian Ofner,134,0.666666667,grass,wimbledon,R,75.2
1580,0.018867925,0.576086957,115.3584906,98.08823529,0.456521739,0.543478261,0.054347826,M,Alexander Zverev,Sebastian Ofner,67,0.5,grass,wimbledon,R,75.2
397,0.265060241,0.560810811,87.4939759,67.73076923,0.549450549,0.450549451,0.087837838,M,Guillermo Garcia Lopez,Gilles Muller,118,0.614864865,clay,french,L,75.59
398,0.120689655,0.644444444,114.9827586,100.2,0.5,0.5,0.022222222,M,Marton Fucsovics,Gilles Muller,105,0.711111111,grass,wimbledon,L,75.59
399,0.409090909,0.63583815,114.1454545,101.02,0.5,0.5,0.075144509,M,Lukas Rosol,Gilles Muller,185,0.728323699,grass,wimbledon,L,75.59
400,0.295081967,0.62244898,105.0491803,99.42424242,0.422535211,0.577464789,0.040816327,M,Aljaz Bedene,Gilles Muller,120,0.724489796,grass,wimbledon,L,75.59
401,0.210526316,0.627358491,114.2631579,99.84057971,0.506944444,0.493055556,0.047169811,M,Rafael Nadal,Gilles Muller,191,0.679245283,grass,wimbledon,L,75.59
402,0.178947368,0.655172414,113.4421053,100.4651163,0.539215686,0.460784314,0.048275862,M,Marin Cilic,Gilles Muller,147,0.703448276,grass,wimbledon,L,75.59
